input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,L050400065 00010,WORKSHOP,UNIT 265 CRAIGTON ROADGLASGOWG51 3RB,TURNER & CO (GLASGOW) LTD,THE COURT OF THE UNIVERSITY OF GLASGOW,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=65+Craigton+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L050400065+00010&PPRN=47575301&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=65+Craigton+Road&searchtype=listing#results,,65 Craigton Road,Glasgow,G51 3EQ,65 Craigton Road,Offices and Workshop businesses,Office/Workshop,1271,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,38.62,"152,520.00",152.52,0.15
,,,,L050400065 00015,WORKSHOP,UNIT 465 CRAIGTON ROADGLASGOWG51 3RB,TURNER & CO (GLASGOW) LTD,THE COURT OF THE UNIVERSITY OF GLASGOW,"£68,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=65+Craigton+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L050400065+00015&PPRN=47575328&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=65+Craigton+Road&searchtype=listing#results,,65 Craigton Road,Glasgow,G51 3EQ,65 Craigton Road,Offices and Workshop businesses,Office/Workshop,1271,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,38.62,"152,520.00",152.52,0.15
,,,,L050400065 00005,WORKSHOP ETC,65 CRAIGTON ROADGLASGOWG51 3RB,TURNER & CO (GLASGOW) LTD,,"£242,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=65+Craigton+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L050400065+00005&PPRN=47222530&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=65+Craigton+Road&searchtype=listing#results,,65 Craigton Road,Glasgow,G51 3EQ,65 Craigton Road,Offices and Workshop businesses,Office/Workshop,3752,42,C,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,42.1,"450,240.00",450.24,0.45
,,,,L050400065 00010,WORKSHOP,UNIT 265 CRAIGTON ROADGLASGOWG51 3RB,TURNER & CO (GLASGOW) LTD,THE COURT OF THE UNIVERSITY OF GLASGOW,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=65+Craigton+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L050400065+00010&PPRN=47575301&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=65+Craigton+Road&searchtype=listing#results,,65 Craigton Road,Glasgow,G51 3EQ,65 Craigton Road,Offices and Workshop businesses,Office/Workshop,3752,42,C,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,42.1,"450,240.00",450.24,0.45
,,,,L050400065 00015,WORKSHOP,UNIT 465 CRAIGTON ROADGLASGOWG51 3RB,TURNER & CO (GLASGOW) LTD,THE COURT OF THE UNIVERSITY OF GLASGOW,"£68,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=65+Craigton+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L050400065+00015&PPRN=47575328&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=65+Craigton+Road&searchtype=listing#results,,65 Craigton Road,Glasgow,G51 3EQ,65 Craigton Road,Offices and Workshop businesses,Office/Workshop,3752,42,C,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,42.1,"450,240.00",450.24,0.45
,,,,L747000133,PREMISES UNDER RECONSTRUCTION,133 HELEN STREETGLASGOWG51 3HD,DALTON GROUP LIMITED,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=133+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000133&PPRN=47224665&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=133+Helen+Street&searchtype=listing#results,,133 Helen Street,Glasgow,G51 3HA,133 Helen Street,General Industrial and Special Industrial Groups,General Industrial,418,79,E,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,79.14,"50,160.00",50.16,0.05
,,,,L747000133,PREMISES UNDER RECONSTRUCTION,133 HELEN STREETGLASGOWG51 3HD,DALTON GROUP LIMITED,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=133+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000133&PPRN=47224665&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=133+Helen+Street&searchtype=listing#results,,133 Helen Street,Glasgow,G51 3HD,133 Helen Street,Storage or Distribution,Storage/Distribution,414,72,E,Natural Gas,Grid supplied,Other non-calculated,Heating and Natural Ventilation,71.83,"12,420.00",12.42,0.01
,,,,L747000133,PREMISES UNDER RECONSTRUCTION,133 HELEN STREETGLASGOWG51 3HD,DALTON GROUP LIMITED,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=133+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000133&PPRN=47224665&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=133+Helen+Street&searchtype=listing#results,,133 Helen Street,Glasgow,G51 3HD,133 Helen Street,Offices and Workshop businesses,Office/Workshop,299,78,E,Natural Gas,Grid supplied,Other non-calculated,Heating and Natural Ventilation,78.33,"35,880.00",35.88,0.04
,,,,L747000133,PREMISES UNDER RECONSTRUCTION,133 HELEN STREETGLASGOWG51 3HD,DALTON GROUP LIMITED,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=133+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000133&PPRN=47224665&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=133+Helen+Street&searchtype=listing#results,,133 Helen Street,Glasgow,G51 3HD,133 Helen Street,General Industrial and Special Industrial Groups,General Industrial,2232,67,E+,Natural Gas,Grid supplied,Other non-calculated,Heating and Natural Ventilation,67.47,"267,840.00",267.84,0.27
,,,,L747000133,PREMISES UNDER RECONSTRUCTION,133 HELEN STREETGLASGOWG51 3HD,DALTON GROUP LIMITED,,£0,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=133+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000133&PPRN=47224665&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=133+Helen+Street&searchtype=listing#results,,133 Helen Street,Glasgow,G51 3HD,133 Helen Street,General Industrial and Special Industrial Groups,General Industrial,372,95,F,Natural Gas,Grid supplied,Other non-calculated,Heating and Natural Ventilation,95.01,"44,640.00",44.64,0.04
,,,,M178000001,WORKSHOP,1 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,,"£42,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000001&PPRN=47229128&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000002,WAREHOUSE,2 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,CHIVAS BROTHERS LTD,"£53,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000002&PPRN=47301864&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000003,STORE,3 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGORY (GLASGOW) LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000003&PPRN=47229136&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000004,STORE,4 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,REXEL UK LIMITED,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000004&PPRN=47362650&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000005,STORE,5 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PPG ARCHITECTURAL COATING UK LTD,"£26,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000005&PPRN=47229144&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000006,STORE,6 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGERY (GLASGOW) LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000006&PPRN=47229152&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000007,STORE,7 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEX SECURITY PRODUCTS LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000007&PPRN=47229470&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000008 00005,STORE,8 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PARAGON GROUP UK LIMITED,"£17,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00005&PPRN=47229241&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000008 00010,OFFICE ETC,8 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEWATCH LTD,"£10,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00010&PPRN=47490438&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000009,STORE,9 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,FREIGHT CO INTERNATIONAL LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000009&PPRN=47229225&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,288,39,C,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,39.23,"8,640.00",8.64,0.01
,,,,M178000001,WORKSHOP,1 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,,"£42,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000001&PPRN=47229128&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000002,WAREHOUSE,2 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,CHIVAS BROTHERS LTD,"£53,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000002&PPRN=47301864&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000003,STORE,3 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGORY (GLASGOW) LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000003&PPRN=47229136&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000004,STORE,4 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,REXEL UK LIMITED,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000004&PPRN=47362650&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000005,STORE,5 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PPG ARCHITECTURAL COATING UK LTD,"£26,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000005&PPRN=47229144&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000006,STORE,6 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGERY (GLASGOW) LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000006&PPRN=47229152&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
,,,,M178000007,STORE,7 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEX SECURITY PRODUCTS LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000007&PPRN=47229470&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,394,9,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,8.59,"11,820.00",11.82,0.01
