input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0011,WAREHOUSE ETC,UNIT 10311 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,SWARCO UK LTD,"£77,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0011&PPRN=67254470&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0012,WAREHOUSE,UNIT 20112 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0012&PPRN=67260713&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0014,WORKSHOP,UNIT 20214 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,GOLF PRINCIPLES LTD,"£32,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0014&PPRN=67251587&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0015,WAREHOUSE,UNIT 10415 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,KAYFOAM,"£132,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0015&PPRN=67249663&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
60 NASMYTH ROAD SOUTH,BLOCK 130 - UNIT 1,Natural Gas,116.94,M477500060,STORE,60 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,SECRETARY OF STATE FOR DEFENCE PER MET OFFICE,"£16,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=60+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500060&PPRN=47233567&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=60+NASMYTH+ROAD+SOUTH&searchtype=listing#results
40 NASMYTH ROAD SOUTH,BLOCK 132 - UNIT 5,Natural Gas,68.01,M477500040,WORKSHOP,40 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,IAIN WATSON T/A STRATHCLYDE AUTO TINTS,"£7,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=40+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500040&PPRN=47233613&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=40+NASMYTH+ROAD+SOUTH&searchtype=listing#results
50 NASMYTH ROAD SOUTH,BLOCK 130 - UNIT 6,Natural Gas,71.18,M477500050,WORKSHOP,50 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,HILLINGTON TYRE SERVICES LIMITED,"£14,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=50+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500050&PPRN=47348011&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=50+NASMYTH+ROAD+SOUTH&searchtype=listing#results
38 NASMYTH ROAD SOUTH,BLOCK 132 - UNIT 6,Natural Gas,82.95,M477500038,WORKSHOP,38 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,GREIG AVINOU LTD,"£8,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=38+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500038&PPRN=47233877&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=38+NASMYTH+ROAD+SOUTH&searchtype=listing#results
48 NASMYTH ROAD SOUTH,BLOCK 132 - UNIT 1,Natural Gas,69.2,M477500048,STORE,48 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,ECCLES BOLTING SOLUTIONS LTD,"£8,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=48+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500048&PPRN=47233869&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=48+NASMYTH+ROAD+SOUTH&searchtype=listing#results
44 NASMYTH ROAD SOUTH,BLOCK 132 - UNIT 3,Natural Gas,23.37,M477500044,WORKSHOP,UNITS 3 & 844 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,DOMINIQUE HOGAN T/A OPIES EMPORIUM,"£14,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=44+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500044&PPRN=47233923&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=44+NASMYTH+ROAD+SOUTH&searchtype=listing#results
56 NASMYTH ROAD SOUTH,BLOCK 130 - UNIT 3,Natural Gas,60.06,M477500056,STORE,56 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,ST KILLIANS CANDLES (UK) LIMITED,"£14,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=56+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500056&PPRN=47233702&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=56+NASMYTH+ROAD+SOUTH&searchtype=listing#results
42 NASMYTH ROAD SOUTH,BLOCK 132 - UNIT 4,Natural Gas,59.07,M477500042,STORE,UNITS 4 & 742 NASMYTH ROAD SOUTHGLASGOWG52 4RE,AVIEMORE HILLINGTON GP LTD,,"£15,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=42+NASMYTH+ROAD+SOUTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M477500042&PPRN=47233907&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=42+NASMYTH+ROAD+SOUTH&searchtype=listing#results
47 HEPBURN ROAD,BLOCK 131 - UNIT 2,Natural Gas,37.17,L751200047,OFFICE,47 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,DOLBY MEDICAL HOME RESPIRATORY CARE,"£19,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=47+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200047&PPRN=47359994&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=47+HEPBURN+ROAD&searchtype=listing#results
39 Hepburn Road,Block 133 Unit 3/8,Natural Gas,49.82,L751200039,STORE,UNITS 3 & 839 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,PRO CONCEPT FITOUT LTD,"£14,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=39+Hepburn+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200039&PPRN=47233656&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=39+Hepburn+Road&searchtype=listing#results
38 Hepburn Road,Block 108 Unit 6,Natural Gas,96.04,L751200038 00005,STORE,BLOCK 108 UNIT 638 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,,"£7,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=38+Hepburn+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200038+00005&PPRN=47410590&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=38+Hepburn+Road&searchtype=listing#results
38 Hepburn Road,Block 108 Unit 6,Natural Gas,96.04,L751200038 00010,YARD,38 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,VACANT,"£2,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=38+Hepburn+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200038+00010&PPRN=47567082&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=38+Hepburn+Road&searchtype=listing#results
51 HEPBURN ROAD,BLOCK 131 - UNIT 4,Natural Gas,38.8,L751200051,STORE,51 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,SEAN HOGG T/A HOGG MOTOR COMPANY,"£15,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=51+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200051&PPRN=47360011&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=51+HEPBURN+ROAD&searchtype=listing#results
25 HEPBURN ROAD,BLOCK 133 - UNIT 10,Natural Gas,57.63,L751200025,STORE,25 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,BRIAN HENDRY T/A OUTLET OPTICAL,"£7,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=25+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200025&PPRN=47233788&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=25+HEPBURN+ROAD&searchtype=listing#results
27 HEPBURN ROAD,BLOCK 133 - UNIT 9,Natural Gas,52.56,L751200027,STORE,27 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,JOHN CLARK,"£7,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200027&PPRN=47233672&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+HEPBURN+ROAD&searchtype=listing#results
35 HEPBURN ROAD,BLOCK 133 - UNIT 5,Natural Gas,52.97,L751200035,STORE,35 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,BARR VEHICLE SERVICES LTD,"£3,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=35+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200035&PPRN=47233664&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=35+HEPBURN+ROAD&searchtype=listing#results
41 HEPBURN ROAD,BLOCK 133 - UNIT 2,Natural Gas,83.26,L751200041,STORE,41 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,RICHIESTON LTD,"£8,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=41+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200041&PPRN=47233648&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=41+HEPBURN+ROAD&searchtype=listing#results
37 HEPBURN ROAD,BLOCK 133 - UNIT 4,Natural Gas,50.08,L751200037,STORE,UNITS 4 & 737 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,BDP FURNITURE LTD,"£14,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=37+HEPBURN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200037&PPRN=47412216&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=37+HEPBURN+ROAD&searchtype=listing#results
45 Hepburn Road,Block 131,Natural Gas,55.31,L751200045,OFFICE,45 HEPBURN ROADGLASGOWG52 4RJ,AVIEMORE HILLINGTON GP LTD,G2 REFRIGERATION & AIR CONDITIONING LTD,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=45+Hepburn+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L751200045&PPRN=47359986&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=45+Hepburn+Road&searchtype=listing#results
15 Gordon Avenue,Unit 7 and 8 Northpoint,Natural Gas,75.92,X98010/0015,WORKSHOP,UNIT 8 NORTHPOINT15 GORDON AVENUEHILLINGTONGLASGOWG52 4TG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,PRETTY SCENIC LTD,"£60,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Gordon+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98010%2F0015&PPRN=67185886&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Gordon+Avenue&searchtype=listing#results
15 Gordon Avenue,Unit 7 and 8 Northpoint,Natural Gas,75.92,X98010/0029,WORKSHOP,UNIT 15 NORTHPOINT29 GORDON AVENUEHILLINGTONGLASGOWG52 4TG,LUCEMILL LTD,,"£34,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Gordon+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98010%2F0029&PPRN=67179290&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Gordon+Avenue&searchtype=listing#results
27 Gordon Avenue,Unit 14 Northpoint,Natural Gas,43.52,X98010/0027,WORKSHOP,UNIT 14 NORTHPOINT27 GORDON AVENUEHILLINGTONGLASGOWG52 4TG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,METALOCK ENGINEERING UK LTD,"£24,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+Gordon+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98010%2F0027&PPRN=67180043&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+Gordon+Avenue&searchtype=listing#results
39 Gordon Avenue,Unit 20 Northpoint,Natural Gas,41.58,X98010/0039,WORKSHOP,UNIT 20 NORTHPOINT39 GORDON AVENUEHILLINGTONGLASGOWG52 4TG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,SCOTTISH OPERA,"£33,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=39+Gordon+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98010%2F0039&PPRN=67189172&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=39+Gordon+Avenue&searchtype=listing#results
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0005,FACTORY,5 ATHOLL AVENUEHILLINGTONGLASGOWG52 4UA,CALEDONIAN INDUSTRIES LIMITED,,"£80,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0005&PPRN=67058973&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0012,YARD,12 ATHOLL AVENUEHILLINGTONGLASGOWG52 4UG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,STEDER GROUP (UK) LTD,"£11,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0012&PPRN=67251730&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0004,WORKSHOP,UNIT 1 SENTINEL COURTATHOLL AVENUEHILLINGTONGLASGOWG52 4UG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,LOMOND MOTORS LTD,"£115,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0004&PPRN=67138128&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
Atholl Avenue,Unit 2,Natural Gas,43.56,X97440/0006 /00005,WORKSHOP,UNIT 2 SENTINEL COURTATHOLL AVENUEHILLINGTONGLASGOWG52 4UG,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,VAULTEX UK LTD,"£63,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Atholl+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97440%2F0006+%2F00005&PPRN=67138136&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Atholl+Avenue&searchtype=listing#results
