input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,N189000037,STORE ETC,37 VERMONT STREETGLASGOWG41 1LU,SMURFIT WASTE PAPER SMURFIT KAPPA UK,,"£113,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000037&PPRN=47260270&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000081,WAREHOUSE,UNIT 581 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,EXTREMA LTD,"£34,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000081&PPRN=47263652&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000083,WAREHOUSE,UNIT 683 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,FHS GLASGOW LTD (IN LIQUDATION) FRP ADVISORY TRADING LTD,"£35,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000083&PPRN=47516097&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000085,WAREHOUSE,UNITS 7 & 885 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,LUCKY CASH & CARRY,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000085&PPRN=47265736&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000089,WAREHOUSE,UNIT 989 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIAL 6 LTD,POWER CONSTRUCTION SERVICES INTERNATIONAL LTD PER MOORE STEPHENS LLP,"£31,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000089&PPRN=47260297&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000091,WAREHOUSE,UNIT 1091 VERMONT STREETGLASGOWG41 1LU,STENFORD INDUSTRIALS 6 LTD,AUTOCHAIR LIMITED,"£35,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000091&PPRN=47455063&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000093,WAREHOUSE,UNITS 3 & 493 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,WOLSELEY UK,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000093&PPRN=47260319&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000097,WAREHOUSE,UNIT 297 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,ELECTRICAL NETWORK,"£23,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000097&PPRN=47260335&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000099,WAREHOUSE,UNIT 199 VERMONT STREETGLASGOWG41 1LU,STENFORD INDUSTRIALS 6 LTD,I FRATELLI LIMITED,"£25,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000099&PPRN=47260343&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000119 00005,WORKSHOP,119 VERMONT STREETGLASGOWG41 1LU,BLACKRIDGE PROPERTIES LTD,GAP GROUP LTD,"£80,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000119+00005&PPRN=47261838&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,General Industrial and Special Industrial Groups,General Industrial,258,102,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,101.8,"30,960.00",30.96,0.03
,,,,N189000037,STORE ETC,37 VERMONT STREETGLASGOWG41 1LU,SMURFIT WASTE PAPER SMURFIT KAPPA UK,,"£113,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000037&PPRN=47260270&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000081,WAREHOUSE,UNIT 581 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,EXTREMA LTD,"£34,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000081&PPRN=47263652&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000083,WAREHOUSE,UNIT 683 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,FHS GLASGOW LTD (IN LIQUDATION) FRP ADVISORY TRADING LTD,"£35,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000083&PPRN=47516097&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000085,WAREHOUSE,UNITS 7 & 885 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,LUCKY CASH & CARRY,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000085&PPRN=47265736&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000089,WAREHOUSE,UNIT 989 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIAL 6 LTD,POWER CONSTRUCTION SERVICES INTERNATIONAL LTD PER MOORE STEPHENS LLP,"£31,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000089&PPRN=47260297&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000091,WAREHOUSE,UNIT 1091 VERMONT STREETGLASGOWG41 1LU,STENFORD INDUSTRIALS 6 LTD,AUTOCHAIR LIMITED,"£35,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000091&PPRN=47455063&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000093,WAREHOUSE,UNITS 3 & 493 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,WOLSELEY UK,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000093&PPRN=47260319&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000097,WAREHOUSE,UNIT 297 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,ELECTRICAL NETWORK,"£23,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000097&PPRN=47260335&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000099,WAREHOUSE,UNIT 199 VERMONT STREETGLASGOWG41 1LU,STENFORD INDUSTRIALS 6 LTD,I FRATELLI LIMITED,"£25,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000099&PPRN=47260343&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000119 00005,WORKSHOP,119 VERMONT STREETGLASGOWG41 1LU,BLACKRIDGE PROPERTIES LTD,GAP GROUP LTD,"£80,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000119+00005&PPRN=47261838&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Retail/Financial and Professional services,Retail/Financial,1360,35,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,34.98,"115,600.00",115.6,0.12
,,,,N189000037,STORE ETC,37 VERMONT STREETGLASGOWG41 1LU,SMURFIT WASTE PAPER SMURFIT KAPPA UK,,"£113,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000037&PPRN=47260270&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000081,WAREHOUSE,UNIT 581 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,EXTREMA LTD,"£34,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000081&PPRN=47263652&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000083,WAREHOUSE,UNIT 683 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,FHS GLASGOW LTD (IN LIQUDATION) FRP ADVISORY TRADING LTD,"£35,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000083&PPRN=47516097&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000085,WAREHOUSE,UNITS 7 & 885 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,LUCKY CASH & CARRY,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000085&PPRN=47265736&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000089,WAREHOUSE,UNIT 989 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIAL 6 LTD,POWER CONSTRUCTION SERVICES INTERNATIONAL LTD PER MOORE STEPHENS LLP,"£31,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000089&PPRN=47260297&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000091,WAREHOUSE,UNIT 1091 VERMONT STREETGLASGOWG41 1LU,STENFORD INDUSTRIALS 6 LTD,AUTOCHAIR LIMITED,"£35,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000091&PPRN=47455063&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
,,,,N189000093,WAREHOUSE,UNITS 3 & 493 VERMONT STREETGLASGOWG41 1LU,STENPROP INDUSTRIALS 6 LTD,WOLSELEY UK,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Vermont+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=N189000093&PPRN=47260319&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Vermont+Street&searchtype=listing#results,,Vermont Street,Glasgow,G41 1LU,Vermont Street,Storage or Distribution,Storage/Distribution,398,12,A,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,12.42,"11,940.00",11.94,0.01
