input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
Colquhoun Avenue,Units 1-7,Natural Gas,53.8,K964200015,STORE,BLOCK 122 UNITS 5-1515 COLQUHOUN AVENUEGLASGOWG52 4BN,AVIEMORE HILLINGTON GP LTD,HUBBELL LTD,"£23,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K964200015&PPRN=47384220&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing#results
Colquhoun Avenue,Units 1-7,Natural Gas,53.8,K964200017,STORE,BLOCK 122 UNIT 617 COLQUHOUN AVENUEGLASGOWG52 4BN,ALFENDO LTD,LEVELBROOK LTD,"£25,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K964200017&PPRN=47231491&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing#results
Colquhoun Avenue,Units 1-7,Natural Gas,53.8,K964200019,STORE,BLOCK 122 UNIT 719 COLQUHOUN AVENUEGLASGOWG52 4BN,SLA PROPERTY COMPANY LTD,BRB ELECTRICAL,"£31,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K964200019&PPRN=47233540&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing#results
Colquhoun Avenue,Units 1-7,Natural Gas,53.8,K964200025 U0001,OFFICE,UNIT 125 COLQUHOUN AVENUEGLASGOWG52 4BN,HAMCAP (HILLINGTON) LTD,SCHENKER LTD,"£24,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K964200025+U0001&PPRN=47442174&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing#results
Colquhoun Avenue,Units 1-7,Natural Gas,53.8,K964200025 U0002,OFFICE,UNIT 225 COLQUHOUN AVENUEGLASGOWG52 4BN,HAMCAP (HILLINGTON) LTD,RESOLVE MEDICOLEGAL LTD,"£29,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K964200025+U0002&PPRN=47442182&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Colquhoun+Avenue&searchtype=listing#results
40 DEANFIELD QUADRANT,DEANFIELD CARE HOME,Natural Gas,81.54,L168000040,HOME,DEANFIELD NURSING HOME40 DEANFIELD QUADRANTGLASGOWG52 4ES,BUPA CARE HOMES (CARRICK) LTD,,"£84,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=40+DEANFIELD+QUADRANT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L168000040&PPRN=47331917&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=40+DEANFIELD+QUADRANT&searchtype=listing#results
6 Mossland Drive,Ducati Glasgow,Natural Gas,23.79,X98620/0006,SHOWROOM,6 MOSSLAND DRIVEHILLINGTONGLASGOWG52 4FA,ARNOLD CLARK AUTOMOBILES LTD,,"£170,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=6+Mossland+Drive&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98620%2F0006&PPRN=67199259&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=6+Mossland+Drive&searchtype=listing#results
8 Mossland Drive,Pit Lane,Natural Gas,22.87,X98620/0008,SHOWROOM,8 MOSSLAND DRIVEHILLINGTONGLASGOWG52 4FA,WEST COAST GLASGOW LTD,,"£180,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=8+Mossland+Drive&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98620%2F0008&PPRN=67199321&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=8+Mossland+Drive&searchtype=listing#results
2 Mossland Drive,Valet Bay,Natural Gas,8.56,X98620/0002,CAR SHOWROOM,2 MOSSLAND DRIVEHILLINGTONGLASGOWG52 4FA,LOOKERS PLC T/A TAGGARTS JAGUAR,,"£345,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=2+Mossland+Drive&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98620%2F0002&PPRN=67239005&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=2+Mossland+Drive&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00045,WORKSHOP,UNIT 10 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,HYBRID SERVICES (SCOT) LTD,"£13,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00045&PPRN=67175864&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00050,WORKSHOP,UNIT 11 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BALLOONS & GAS WHOLESALE LTD,"£13,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00050&PPRN=67176925&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00055,WORKSHOP,UNIT 12 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BORDER EMBROIDERIES LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00055&PPRN=67178723&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00060,WORKSHOP,UNIT 13 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,CAPITAL (HAIR & BEAUTY) LTD,"£19,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00060&PPRN=67169457&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00010,WORKSHOP,UNIT 3 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,GREAT WESTERN ROOFING LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00010&PPRN=67171303&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00015,WORKSHOP,UNIT 4 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,MEDALLIANCE LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00015&PPRN=67175856&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00020,WORKSHOP,UNIT 5 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,COEVAL LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00020&PPRN=67176445&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00025,WORKSHOP,UNIT 6 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00025&PPRN=67175104&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00030,WORKSHOP,UNIT 7 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£17,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00030&PPRN=67173004&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 Kelvin Avenue,Unit 8 Kelvin Gate,Natural Gas,66.71,X98160/0058 /00035,WORKSHOP,UNIT 8 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,PURPLE WILLOW WEDDINGS LTD,"£16,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00035&PPRN=67175112&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+Kelvin+Avenue&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00045,WORKSHOP,UNIT 10 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,HYBRID SERVICES (SCOT) LTD,"£13,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00045&PPRN=67175864&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00050,WORKSHOP,UNIT 11 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BALLOONS & GAS WHOLESALE LTD,"£13,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00050&PPRN=67176925&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00055,WORKSHOP,UNIT 12 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,BORDER EMBROIDERIES LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00055&PPRN=67178723&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00060,WORKSHOP,UNIT 13 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,CAPITAL (HAIR & BEAUTY) LTD,"£19,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00060&PPRN=67169457&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00010,WORKSHOP,UNIT 3 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,GREAT WESTERN ROOFING LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00010&PPRN=67171303&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00015,WORKSHOP,UNIT 4 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,MEDALLIANCE LTD,"£11,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00015&PPRN=67175856&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00020,WORKSHOP,UNIT 5 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,COEVAL LTD,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00020&PPRN=67176445&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00025,WORKSHOP,UNIT 6 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£10,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00025&PPRN=67175104&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00030,WORKSHOP,UNIT 7 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,,"£17,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00030&PPRN=67173004&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
58 KELVIN AVENUE,UNIT 9 KELVIN GATE,Natural Gas,50.33,X98160/0058 /00035,WORKSHOP,UNIT 8 KELVIN GATE58 KELVIN AVENUEHILLINGTONGLASGOWG52 4GA,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,PURPLE WILLOW WEDDINGS LTD,"£16,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98160%2F0058+%2F00035&PPRN=67175112&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=58+KELVIN+AVENUE&searchtype=listing#results
